platform,type,author,text,sentiment,date,url
YouTube_Comment,Comment,@phuckilljoy7191," @Red-no4zo  do you need money?, everyone need it!. If i say i don't need it, i'm a stupid guy",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Red-no4zo,"everyone who's saying that i didn't get the joke,i did...i did get it ,but i said the thing for someone to get likes,yes....yes.....",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@NocturnalPyro," @Red-no4zo  ah yes denial, the first state of grief",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@777-r1x, @Red-no4zo  Money is important:)) they good!!,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@spidey44, @Red-no4zo  Cap,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@danielguerrero4135,I hope it gets them 🥺,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@MildMisanthropeMaybeMassive,10 SEASONS AND A MOVIE!,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@DrCrazyEvil,6 seasons and a movie!,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@nikytamayo," @DrCrazyEvil  I came to say this, but in my heart, I knew it'd been said.",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@elle7153, @DrCrazyEvil  ah you beat me to it!,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@werewolf3425,100%,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@azurai68,I NEED IT QUICK,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@uzmanpsikologortacikizler3763,Just a masterpiece.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Aka-fs3zs,"This is the problem with Netflix though. They don't finish their shows. They will give you an amazing first season or 2 seasons, then they will just leave you hanging.",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@eduardocristea5092, @Aka-fs3zs  netflix didnt make the show the show was maked by riot only and riot idk why they put so much love in theyr things 😂😂😂😂so the next seasons are going to be even better because we have a lot of interesting histories,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@puffingpanda7003,LMAO HAHAHA,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@csapomate7372,no it just straight up needs to not end,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@DrCrazyEvil, @csapomate7372  all good things must come to end though,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@ProductionAnything,Turns out it was half done,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Arial624,Second Season is The last,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@zachanon02,I've got some bad news for you...,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@albert8997,6 years for season 1... Season 6*6 36 years.. you will w8?:),Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@mariosoadfan, @albert8997  yes,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@leonidas9808, @albert8997  Good logic m8,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@iamfriendly6483, @albert8997  you can live till hundred years old right? i say lets wait till season 10 LOL,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Ushionai,😔,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@VascoRodrigues,well that aged poorly,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@mjautmun,:O true,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@123forafurry,"All good things come to an end, shows that go on for seasons nonstop end up really bad, it needs to stop at its peak.",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@iamfriendly6483," @123forafurry  theres too much lores, i dont think it will end at least in 10 years, its like naruto man its a long term show, if it continues to do good atleast till season 3, then it will be like naruto",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@xenuzarkeee,"the story is so good, deep, interesting that even non-league players will watch it :)",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@mariosoadfan," @xenuzarkeee  true, i've started watching it with a non gamer friend and today i meet her to watch the other 3 episodes together",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@xandersore3442,"Honestly I hope it does end. Arcane is amazing but what it needs more then anything is a conclusive ending to set up the characters for their story roles in the LoL universe. Continuously expanding it further and further will only cheapen the writing as time goes on and lead to lower quality content.

What they should do instead is create brand new series set in the LoL universe like this one, just following different characters.",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@xandersore3442,"We probably won't get a second series though for a while since it took Fortiche 6 years to develop Arcane. Sure the second series they do will probably be quicker to produce since they will now be experienced in making a full animated tv series and their visual and production style for them, but it will still probably take them 3-4 years minimum unless they do some rapid expansion.",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@lorddouchbag3494,Unfortunately we only getting season 2,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@chewie4418,It absolutely doesn’t. Sure shows for each region would be great but extending this story that long would just result in bad writing,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@jojosupreme224, @chewie4418  yea not like these same characters but different ones form different regions,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@mariosoadfan," @chewie4418  well they do not have to include vi and jinx in every storyline then it could have a good writing, like every season a new region",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@aditbro," @chewie4418  season 1 piltover, season 2 ionia, season 3 noxus, season 4 demacia, season 5 freljord, season 6 bandle city. We still even have the void, shurima, bildgewater, the mist, etc.",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@thuglifeparash,season 11 :D,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Mrslunes-td9dm,I'm a non LOL player and i watch the Series. It's so good! Need more!,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@EHasbun675,I hope if there is a new season they do other regions like the freijorld or demacia and noxus,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@cyruss9455,They keep Season 6 but In other Characters and Location if they Keep Vi and Jinx this will be a tone down for the Series imo They should not Focus only in Piltover and Zaun Country..,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@amanda_mooonartz,Definitely 🙌🏼👏👏 it's amazing,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@biohazerd8548,So the show is not only 6 episodes??,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@MP123-g4o,they better make more seasons,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@elenasalvatore3224,TRUE THEY NEED TO MAKE SERIES FOR ALL REGIONS,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@alihosseini8797,10000%,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@escape2gaming,"I couldn't agree more and as Erik Lehnsherr aka Magneto would say it

PERFECTION",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Bminutes,Each season  should be a different continent. I want the Lucian/Thresh story next!!!,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Swampert919,"Riot have said that after how well arcane has gone they are gonna look into doing more tv series and movies, both animated (which will take a while) and live action (which will be significantly faster).",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@silvester.art_,I just hope they don’t rush it,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@flamingaish,girl i wish,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Mia_theCloud,Season 2 coming out in November and it the last apparently 😭,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@amoz0n,"Well this aged well, I swear I they don't go back on the decision to end after season two ima end up on the local news",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Mia_theCloud, @amoz0n  I actually don’t mind it wrapping up rather it end when the hype good than drag it out so long where you just watching just to see the end. They said they gone do other storylines which equally as cool I mean inna game there not THAT MUCH lore for the main characters so yea wrapping it up like this cool,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@derekbonilla2439,a,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@mrcvns7647,Riot should make a story for the whole runeterra..,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@darksoul9307,no it is not,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@mariajosesimon4920,1000%,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@apariciodelvalcelia,HAHAHAHAHA AGREE,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@gankteamyasuo,Lmao,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@dorkpool768,and a movie?,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@davidrack9310,and a movie,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@stephng613,Fax,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@derpy2598,its not even 1/4th done,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@videos8159,We already have 2/3 of the first season and its way too less :(,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@user-dp9ky9io3t,Nahhh it need 12 season,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@iellaterreur7865,This series deserves a season 8 too,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Ami-ky4gs,I COMPLETELY AGREE!!,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@pavs7239,And 3 spinoffs,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@sarifeleonramon685,True,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@מאורפישקו,They should do it on more champions,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@clarencedixon5202,True,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@izzygaming2622,I need those 6 seasons quickly😵,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@kelvinyu9777,I need it now,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Riceballl0070,Fax,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@kotijaye474,They already need a season 100,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@kelcapiral5301,Just not GoT kind of later seasons though,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@TheDakkaman,It would be interesting for each season to be an origin narrative for a different set of champions.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@susanaignacio1871,It needs all champion have a episode on it,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@tmtomie,season 20 would do for me,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Adversary.,We need VI season,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@nicholewenn,FRR LMAOOO,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@dying7494,They better not cancel 😢,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@ydiotboi,sooo true,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@yurifan2537,See you when I'm 40 then :'),Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@elaizajene,On g,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@ReadIT_Storie,i need it to be done before i die 🥺😭,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@gesonntrinidad6442,Fa sho.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@lamontt808,Agree already on season 12,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@eduardocristea5092,League has 180 caracters if i remember good 😂😂so he will got a lot of seasons,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Dkses1234,YES IT DOES,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@M250-f6l,.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Alice.59,"- At least 10 season of Arcane 
- Meanwhile a few spin off show centering around others character at other places with some crossover between shows 
- And then 5 movie where all the character will meet to ... do something 
I call that the ACU for Arcane Cinematic Universe",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Literally___V,The only thing league of legends made that doesn’t make one obese,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Gentlesouls27,"Sadly
We not going to get it",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@jaaydenhuynh2764,With how big it’s universe is maybe 15 seasons,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@ifrmics,Absolutely!,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@kittydecay6658,Hopefully doesn't take 6yrs again,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@sandrokostic6008,This!,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@BigCheeseEvie,aged worse than milk,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@user-f2j3b,Could burn it all and the world would be better off.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Chika-choka,"Hi bro, how is life going?",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@olive-verte9769,hahaha,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@TelManothHexperax,"i need a season on bundle !
i need my tristana with teemo , and lulu",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@cyrax8176,we need 1 season every champ,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@cerq99,"Here before the ""you're everywhere"" comment",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@wadatoni103, @cerq99  1,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@abelardocalsin277, @cerq99  0,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Doibi101," @cerq99  
EVERYWHERE",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@quanao5599,Of course ur here :),Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@alisson583,You re everywhere,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@claire9610, @alisson583  n,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@sara-up6gl, @alisson583  THAT'S WHAT I'M SAYING 💀,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@meitenteiconan3402,Hey mr everywhere,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@dondavid6514,People really sleepin on JID,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@thisguyhd6591,Just like in 2014 you mean ?,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@isee4528,"All of us that reply to him is also everywhere because if we don't,we not gonna find his comment",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@cristal9841, @isee4528  ayo true,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@mhv9173,"Everybody wants to be my ENEMY...
Welcome to the playground! 😂",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@mr.chicken9295,I swear this guy has watched every YouTube video,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@loui3Dblender,can someone tell me who is this guy and why he is top comment in every YouTube video,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@hetoverseo3887," @loui3Dblender  youtube account run by multiple people or a bot. This isn't the work of a sane person, he comments daily in thousands of videos.",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@penguino7158,How does it feel that hundreds of random people know who you are from your comments alone,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@R-King4,"Oh, it's you again, thanks for replacing justin y",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@djaneskurniawan7886,Wowwwww,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@ericavia4688,You’re just as legendary bro,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@cz4ch024,You? Again ?,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@BDCDT-TranThanhTung,No just Imagine Dragon is too good,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@hajiconda3047,Bro did you hear that JID verse ?,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@ghosty612, @hajiconda3047  ñ,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@emilgebl8644,dragons dont exist dude..,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@xxmathiasnofacexx, @emilgebl8644  👀,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@shinigami588,It's been 2 months since i always found you,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@wolfycakes136,I feel like this guy is just that internet celeb by now,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Succoria05,Only imagine dragons.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@kevinpauchet4132,"A special greet for ""Forticheprod"" team who made this awesome graphic stuff !",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@swordy3362,IN EVERY VIDEO I WATCH YOUR THERE!!!! ARE YOU A STALKER!!!!,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@xxmathiasnofacexx, @swordy3362  nope he just got the same taste as you do. If you search up videos that you probably wouldnt watch you wouldn't find him.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@ailina63,"You forgot Fortiche productions, the French company behind this amazing animation.",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@sailortara7,True,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Errorabuser,tr ue,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@mathis_yt6051,yes it's really,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@drakeakira1,They collab as an oficial banda for they ost,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@TheGloriousAyl,Yup,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@jrrrrrrr4205,i wish oneday this guy will notice me,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Dhiya325,You everywhere! and why you always have something good to say🤔,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Keiiahh,I swear your literally everywhere,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@NicOLas-dz6hz,"Of course, just have to listent to « Warrior » to understand that.",Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Hansaki,Nope. Imagine Dragon alone is already a legend,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@NoName-rn6up,Haven’t seen you in a while !,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@waggy11111,I have no conceivable clue why people like your comments,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@leflipyou3,Here before he had a moustache 😂,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@crownedclown49,Found you,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@Itztrixsor,At this point idc anymore of how you always pop in places everywhere,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@muktapervin5939,Ah.. it's you again.,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@nemanjja881,I know you fake Jellal hah,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@eiric6958,Yo,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@itzpixster2031,No Roit games+Imagine Dragons=League of Legends stuff with legendary music and animations!,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@lacuevonaalimentaciontradi7390,Es verdad,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@shinumadegamesoficial,Linkin Park too,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@honghothieu6291,agree,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@witheringvoid1244,Bruhh bryhhh,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@worldclasseverywhere4753,🏆🎸♨,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@dirtprime1379,I finally managed to watch before you a video lol,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@DiBacos1988,definitely ... i love my league of legends soundtracks,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@anjalbista200,you again,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@rubybaby2022,It so wonderful,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@jbar100k,With Every Comment I grow ever closer,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@professionalasian8287,Everywhere guy is herr agai,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
YouTube_Comment,Comment,@luthien1013-m3m,Yezz,Neutral,2025-10-XX,https://www.youtube.com/watch?v=F5tSoaJ93ac
